Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom
1 Model_1_goa_pop_2023.dat 2027 37.4121 44.7092 37.4121 216.234 0.0990105 606.567
1 Model_1_goa_pop_2023.dat 2028 35.3521 42.2474 35.3521 205.778 0.0990105 574.814
1 Model_1_goa_pop_2023.dat 2029 33.3824 39.8935 33.3824 195.142 0.0990105 545.296
1 Model_1_goa_pop_2023.dat 2030 31.5061 37.6515 31.5061 184.531 0.0990105 520.71
1 Model_1_goa_pop_2023.dat 2031 29.7652 35.5719 29.7652 174.345 0.0990105 498.079
1 Model_1_goa_pop_2023.dat 2032 28.1692 33.6661 28.1692 164.966 0.0990105 478.271
1 Model_1_goa_pop_2023.dat 2033 26.7545 31.9772 26.7545 156.586 0.0990105 465.593
1 Model_1_goa_pop_2023.dat 2034 25.524 30.5087 25.524 149.311 0.0990105 454.53
1 Model_1_goa_pop_2023.dat 2035 24.5099 29.299 24.5099 143.148 0.0990105 445.547
1 Model_1_goa_pop_2023.dat 2036 23.7216 28.3535 23.7216 138.113 0.0990105 439.536
1 Model_1_goa_pop_2023.dat 2037 22.6242 26.9254 22.6242 134.302 0.0966254 434.071
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7622 47.518 16.1515 230.588 0.0393028 648.936
1 Model_1_goa_pop_2023.dat 2026 39.5241 47.2329 39.5241 226.821 0.0990105 641.891
1 Model_1_goa_pop_2023.dat 2027 37.415 44.7127 37.415 216.251 0.0990105 608.298
1 Model_1_goa_pop_2023.dat 2028 35.3718 42.2711 35.3718 205.826 0.0990105 576.605
1 Model_1_goa_pop_2023.dat 2029 33.4337 39.9552 33.4337 195.271 0.0990105 552.081
1 Model_1_goa_pop_2023.dat 2030 31.6026 37.7676 31.6026 184.828 0.0990105 531.722
1 Model_1_goa_pop_2023.dat 2031 29.9364 35.7776 29.9364 174.98 0.0990105 518.072
1 Model_1_goa_pop_2023.dat 2032 28.478 34.0368 28.478 166.188 0.0990105 510.041
1 Model_1_goa_pop_2023.dat 2033 27.3073 32.6409 27.3073 158.699 0.0990105 505.856
1 Model_1_goa_pop_2023.dat 2034 26.4607 31.6332 26.4607 152.719 0.0990105 502.732
1 Model_1_goa_pop_2023.dat 2035 25.9598 31.039 25.9598 148.527 0.0990105 499.588
1 Model_1_goa_pop_2023.dat 2036 25.7553 30.7983 25.7553 146.421 0.0990105 496.237
1 Model_1_goa_pop_2023.dat 2037 25.7669 30.8142 25.7669 146.245 0.0990105 497.087
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7621 47.5179 16.1515 230.586 0.0393029 648.48
1 Model_1_goa_pop_2023.dat 2026 39.523 47.2316 39.523 226.814 0.0990105 640.696
1 Model_1_goa_pop_2023.dat 2027 37.4089 44.7054 37.4089 216.231 0.0990105 606.535
1 Model_1_goa_pop_2023.dat 2028 35.3535 42.2491 35.3535 205.818 0.0990105 587.977
1 Model_1_goa_pop_2023.dat 2029 33.419 39.9376 33.419 195.309 0.0990105 571.96
1 Model_1_goa_pop_2023.dat 2030 31.6796 37.8605 31.6796 185.051 0.0990105 562.769
1 Model_1_goa_pop_2023.dat 2031 30.2697 36.1789 30.2697 175.705 0.0990105 559.318
1 Model_1_goa_pop_2023.dat 2032 29.2598 34.9773 29.2598 168.072 0.0990105 557.623
1 Model_1_goa_pop_2023.dat 2033 28.6881 34.2999 28.6881 162.86 0.0990105 556.427
1 Model_1_goa_pop_2023.dat 2034 28.4905 34.0691 28.4905 160.555 0.0990105 552.535
1 Model_1_goa_pop_2023.dat 2035 28.5637 34.1598 28.5637 160.966 0.0990105 547.601
1 Model_1_goa_pop_2023.dat 2036 28.754 34.3876 28.754 162.97 0.0990105 539.291
1 Model_1_goa_pop_2023.dat 2037 28.9269 34.5918 28.9269 164.943 0.0990105 530.695
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7626 47.5185 16.1515 230.601 0.0393024 652.956
1 Model_1_goa_pop_2023.dat 2026 39.5326 47.2431 39.5326 226.863 0.0990105 647.243
1 Model_1_goa_pop_2023.dat 2027 37.4581 44.7646 37.4581 216.386 0.0990105 620.259
1 Model_1_goa_pop_2023.dat 2028 35.4977 42.4226 35.4977 206.173 0.0990105 593.965
1 Model_1_goa_pop_2023.dat 2029 33.7125 40.2904 33.7125 196.057 0.0990105 571.574
1 Model_1_goa_pop_2023.dat 2030 32.1087 38.3756 32.1087 186.423 0.0990105 552.388
1 Model_1_goa_pop_2023.dat 2031 30.7129 36.7096 30.7129 177.851 0.0990105 536.299
1 Model_1_goa_pop_2023.dat 2032 29.5057 35.2689 29.5057 170.714 0.0990105 523.209
1 Model_1_goa_pop_2023.dat 2033 28.4944 34.0622 28.4944 164.883 0.0990105 512.214
1 Model_1_goa_pop_2023.dat 2034 27.6552 33.0608 27.6552 159.993 0.0990105 501.109
1 Model_1_goa_pop_2023.dat 2035 26.9816 32.2571 26.9816 155.758 0.0990105 490.616
1 Model_1_goa_pop_2023.dat 2036 26.4367 31.6067 26.4367 152.144 0.0990105 479.925
1 Model_1_goa_pop_2023.dat 2037 25.9859 31.0679 25.9859 149.171 0.0990105 470.921
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7625 47.5184 16.1515 230.599 0.0393025 652.368
1 Model_1_goa_pop_2023.dat 2026 39.5312 47.2415 39.5312 226.853 0.0990105 645.2
1 Model_1_goa_pop_2023.dat 2027 37.4487 44.7533 37.4487 216.341 0.0990105 613.034
1 Model_1_goa_pop_2023.dat 2028 35.4577 42.3745 35.4577 206.041 0.0990105 582.739
1 Model_1_goa_pop_2023.dat 2029 33.5922 40.1457 33.5922 195.72 0.0990105 556.092
1 Model_1_goa_pop_2023.dat 2030 31.838 38.0501 31.838 185.66 0.0990105 532.288
1 Model_1_goa_pop_2023.dat 2031 30.2225 36.1205 30.2225 176.316 0.0990105 516.632
1 Model_1_goa_pop_2023.dat 2032 28.7548 34.3676 28.7548 167.952 0.0990105 504.755
1 Model_1_goa_pop_2023.dat 2033 27.4982 32.8678 27.4982 160.49 0.0990105 495.084
1 Model_1_goa_pop_2023.dat 2034 26.49 31.6657 26.49 153.909 0.0990105 485.601
1 Model_1_goa_pop_2023.dat 2035 25.7588 30.7951 25.7588 148.497 0.0990105 479.078
1 Model_1_goa_pop_2023.dat 2036 25.268 30.2116 25.268 144.705 0.0990105 473.716
1 Model_1_goa_pop_2023.dat 2037 24.9661 29.8524 24.9661 142.631 0.0990105 467.625
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7623 47.5181 16.1515 230.592 0.0393027 650.074
1 Model_1_goa_pop_2023.dat 2026 39.5264 47.2357 39.5264 226.831 0.0990105 642.85
1 Model_1_goa_pop_2023.dat 2027 37.4259 44.7259 37.4259 216.282 0.0990105 610.371
1 Model_1_goa_pop_2023.dat 2028 35.4003 42.3054 35.4003 205.903 0.0990105 579.995
1 Model_1_goa_pop_2023.dat 2029 33.4906 40.0236 33.4906 195.426 0.0990105 551.776
1 Model_1_goa_pop_2023.dat 2030 31.693 37.8761 31.693 185.126 0.0990105 532.711
1 Model_1_goa_pop_2023.dat 2031 30.0473 35.9105 30.0473 175.479 0.0990105 522.032
1 Model_1_goa_pop_2023.dat 2032 28.5922 34.1735 28.5922 166.908 0.0990105 518.318
1 Model_1_goa_pop_2023.dat 2033 27.4339 32.7922 27.4339 159.585 0.0990105 517.437
1 Model_1_goa_pop_2023.dat 2034 26.6484 31.858 26.6484 153.693 0.0990105 518.466
1 Model_1_goa_pop_2023.dat 2035 26.2815 31.425 26.2815 149.613 0.0990105 519.15
1 Model_1_goa_pop_2023.dat 2036 26.2807 31.4289 26.2807 147.932 0.0990105 517.64
1 Model_1_goa_pop_2023.dat 2037 26.5368 31.738 26.5368 148.844 0.0990105 511.2
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7622 47.5181 16.1515 230.59 0.0393027 649.624
1 Model_1_goa_pop_2023.dat 2026 39.5253 47.2344 39.5253 226.822 0.0990105 640.867
1 Model_1_goa_pop_2023.dat 2027 37.4182 44.7166 37.4182 216.253 0.0990105 607.637
1 Model_1_goa_pop_2023.dat 2028 35.3725 42.272 35.3725 205.827 0.0990105 576.158
1 Model_1_goa_pop_2023.dat 2029 33.4248 39.9445 33.4248 195.265 0.0990105 551.692
1 Model_1_goa_pop_2023.dat 2030 31.5816 37.7422 31.5816 184.82 0.0990105 537.356
1 Model_1_goa_pop_2023.dat 2031 29.9181 35.7557 29.9181 174.976 0.0990105 529.862
1 Model_1_goa_pop_2023.dat 2032 28.5154 34.0821 28.5154 166.229 0.0990105 524.559
1 Model_1_goa_pop_2023.dat 2033 27.4887 32.8595 27.4887 158.966 0.0990105 524.6
1 Model_1_goa_pop_2023.dat 2034 26.8736 32.13 26.8736 153.642 0.0990105 527.066
1 Model_1_goa_pop_2023.dat 2035 26.6614 31.8819 26.6614 150.762 0.0990105 527.904
1 Model_1_goa_pop_2023.dat 2036 26.7682 32.0135 26.7682 150.621 0.0990105 528.868
1 Model_1_goa_pop_2023.dat 2037 27.0856 32.3946 27.0856 152.71 0.0990105 526.755
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7623 47.5181 16.1515 230.591 0.0393027 649.961
1 Model_1_goa_pop_2023.dat 2026 39.5263 47.2356 39.5263 226.834 0.0990105 644.027
1 Model_1_goa_pop_2023.dat 2027 37.4278 44.7281 37.4278 216.298 0.0990105 613.936
1 Model_1_goa_pop_2023.dat 2028 35.4154 42.3236 35.4154 205.957 0.0990105 585.497
1 Model_1_goa_pop_2023.dat 2029 33.5451 40.0892 33.5451 195.57 0.0990105 558.603
1 Model_1_goa_pop_2023.dat 2030 31.8204 38.0293 31.8204 185.43 0.0990105 531.331
1 Model_1_goa_pop_2023.dat 2031 30.2573 36.1627 30.2573 176.062 0.0990105 514.512
1 Model_1_goa_pop_2023.dat 2032 28.8261 34.4537 28.8261 167.847 0.0990105 499.363
1 Model_1_goa_pop_2023.dat 2033 27.553 32.9335 27.553 160.767 0.0990105 486.629
1 Model_1_goa_pop_2023.dat 2034 26.4591 31.6278 26.4591 154.534 0.0990105 478.007
1 Model_1_goa_pop_2023.dat 2035 25.5861 30.5865 25.5861 148.882 0.0990105 469.49
1 Model_1_goa_pop_2023.dat 2036 24.9346 29.8103 24.9346 143.983 0.0990105 460.448
1 Model_1_goa_pop_2023.dat 2037 24.4856 29.2756 24.4856 140.336 0.0990105 452.905
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7623 47.5181 16.1515 230.592 0.0393027 650.258
1 Model_1_goa_pop_2023.dat 2026 39.527 47.2364 39.527 226.84 0.0990105 645.319
1 Model_1_goa_pop_2023.dat 2027 37.4331 44.7345 37.4331 216.324 0.0990105 618.053
1 Model_1_goa_pop_2023.dat 2028 35.4388 42.3517 35.4388 206.037 0.0990105 593.173
1 Model_1_goa_pop_2023.dat 2029 33.6177 40.1765 33.6177 195.781 0.0990105 570.375
1 Model_1_goa_pop_2023.dat 2030 31.9932 38.2371 31.9932 185.942 0.0990105 553.414
1 Model_1_goa_pop_2023.dat 2031 30.6023 36.5774 30.6023 177.141 0.0990105 538.782
1 Model_1_goa_pop_2023.dat 2032 29.4307 35.1798 29.4307 169.905 0.0990105 524.059
1 Model_1_goa_pop_2023.dat 2033 28.4792 34.0451 28.4792 164.288 0.0990105 510.969
1 Model_1_goa_pop_2023.dat 2034 27.6983 33.1135 27.6983 159.909 0.0990105 496.912
1 Model_1_goa_pop_2023.dat 2035 27.0447 32.3332 27.0447 156.191 0.0990105 481.991
1 Model_1_goa_pop_2023.dat 2036 26.4512 31.6236 26.4512 152.824 0.0990105 476.876
1 Model_1_goa_pop_2023.dat 2037 25.8873 30.9484 25.8873 149.671 0.0990105 472.285
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7623 47.5181 16.1515 230.591 0.0393027 649.973
1 Model_1_goa_pop_2023.dat 2026 39.5261 47.2353 39.5261 226.827 0.0990105 641.924
1 Model_1_goa_pop_2023.dat 2027 37.4232 44.7225 37.4232 216.269 0.0990105 608.695
1 Model_1_goa_pop_2023.dat 2028 35.3881 42.2907 35.3881 205.866 0.0990105 577.307
1 Model_1_goa_pop_2023.dat 2029 33.4571 39.9833 33.4571 195.352 0.0990105 553.505
1 Model_1_goa_pop_2023.dat 2030 31.633 37.8039 31.633 184.968 0.0990105 531.87
1 Model_1_goa_pop_2023.dat 2031 29.9744 35.8231 29.9744 175.179 0.0990105 515.179
1 Model_1_goa_pop_2023.dat 2032 28.5145 34.0804 28.5145 166.392 0.0990105 502.35
1 Model_1_goa_pop_2023.dat 2033 27.3073 32.6406 27.3073 158.787 0.0990105 490.755
1 Model_1_goa_pop_2023.dat 2034 26.3535 31.5039 26.3535 152.529 0.0990105 481.384
1 Model_1_goa_pop_2023.dat 2035 25.6454 30.6605 25.6454 147.797 0.0990105 473.859
1 Model_1_goa_pop_2023.dat 2036 25.1333 30.0506 25.1333 144.641 0.0990105 465.007
1 Model_1_goa_pop_2023.dat 2037 24.7712 29.6187 24.7712 142.654 0.0990105 455.43
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7626 47.5184 16.1515 230.6 0.0393024 652.658
1 Model_1_goa_pop_2023.dat 2026 39.532 47.2425 39.532 226.863 0.0990105 647.688
1 Model_1_goa_pop_2023.dat 2027 37.4566 44.7628 37.4566 216.384 0.0990105 620.459
1 Model_1_goa_pop_2023.dat 2028 35.4973 42.4221 35.4973 206.175 0.0990105 595.055
1 Model_1_goa_pop_2023.dat 2029 33.7178 40.2969 33.7178 196.076 0.0990105 575.696
1 Model_1_goa_pop_2023.dat 2030 32.1326 38.4044 32.1326 186.498 0.0990105 561.15
1 Model_1_goa_pop_2023.dat 2031 30.7872 36.799 30.7872 178.065 0.0990105 548.976
1 Model_1_goa_pop_2023.dat 2032 29.6873 35.4874 29.6873 171.261 0.0990105 548.054
1 Model_1_goa_pop_2023.dat 2033 28.8669 34.5099 28.8669 166.077 0.0990105 547.767
1 Model_1_goa_pop_2023.dat 2034 28.3367 33.8795 28.3367 162.332 0.0990105 548.649
1 Model_1_goa_pop_2023.dat 2035 28.116 33.619 28.116 159.928 0.0990105 547.184
1 Model_1_goa_pop_2023.dat 2036 28.1598 33.6743 28.1598 158.996 0.0990105 551.671
1 Model_1_goa_pop_2023.dat 2037 28.3935 33.955 28.3935 159.514 0.0990105 553.958
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7624 47.5182 16.1515 230.595 0.0393026 651.083
1 Model_1_goa_pop_2023.dat 2026 39.5288 47.2385 39.5288 226.848 0.0990105 646.099
1 Model_1_goa_pop_2023.dat 2027 37.4408 44.7438 37.4408 216.335 0.0990105 615.96
1 Model_1_goa_pop_2023.dat 2028 35.452 42.3677 35.452 206.041 0.0990105 586.103
1 Model_1_goa_pop_2023.dat 2029 33.6125 40.1702 33.6125 195.753 0.0990105 561.132
1 Model_1_goa_pop_2023.dat 2030 31.9142 38.1419 31.9142 185.79 0.0990105 539.049
1 Model_1_goa_pop_2023.dat 2031 30.3788 36.3084 30.3788 176.671 0.0990105 521.294
1 Model_1_goa_pop_2023.dat 2032 28.9996 34.6616 28.9996 168.751 0.0990105 508.532
1 Model_1_goa_pop_2023.dat 2033 27.8134 33.2458 27.8134 161.977 0.0990105 511.861
1 Model_1_goa_pop_2023.dat 2034 26.8597 32.1082 26.8597 156.138 0.0990105 520.231
1 Model_1_goa_pop_2023.dat 2035 26.25 31.3833 26.25 151.339 0.0990105 533.308
1 Model_1_goa_pop_2023.dat 2036 26.0866 31.1932 26.0866 148.21 0.0990105 548.591
1 Model_1_goa_pop_2023.dat 2037 26.4264 31.6055 26.4264 147.479 0.0990105 560.746
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7627 47.5186 16.1515 230.605 0.0393023 654.175
1 Model_1_goa_pop_2023.dat 2026 39.5354 47.2465 39.5354 226.882 0.0990105 650.677
1 Model_1_goa_pop_2023.dat 2027 37.4747 44.7846 37.4747 216.439 0.0990105 624.294
1 Model_1_goa_pop_2023.dat 2028 35.5506 42.4862 35.5506 206.305 0.0990105 597.948
1 Model_1_goa_pop_2023.dat 2029 33.8244 40.4249 33.8244 196.36 0.0990105 579.304
1 Model_1_goa_pop_2023.dat 2030 32.2945 38.5987 32.2945 187.041 0.0990105 563.968
1 Model_1_goa_pop_2023.dat 2031 30.9901 37.0421 30.9901 178.985 0.0990105 553.267
1 Model_1_goa_pop_2023.dat 2032 29.9091 35.7527 29.9091 172.552 0.0990105 544.417
1 Model_1_goa_pop_2023.dat 2033 29.0778 34.7618 29.0778 167.517 0.0990105 535.5
1 Model_1_goa_pop_2023.dat 2034 28.4708 34.0386 28.4708 163.479 0.0990105 527.874
1 Model_1_goa_pop_2023.dat 2035 28.0549 33.5433 28.0549 160.319 0.0990105 522.581
1 Model_1_goa_pop_2023.dat 2036 27.7641 33.1967 27.7641 158.218 0.0990105 518.374
1 Model_1_goa_pop_2023.dat 2037 27.5585 32.9505 27.5585 157.04 0.0990105 512.002
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7624 47.5182 16.1515 230.595 0.0393026 651.074
1 Model_1_goa_pop_2023.dat 2026 39.5287 47.2385 39.5287 226.848 0.0990105 646.151
1 Model_1_goa_pop_2023.dat 2027 37.4417 44.7448 37.4417 216.361 0.0990105 623.854
1 Model_1_goa_pop_2023.dat 2028 35.4708 42.3902 35.4708 206.178 0.0990105 613.231
1 Model_1_goa_pop_2023.dat 2029 33.7329 40.3151 33.7329 196.192 0.0990105 606.745
1 Model_1_goa_pop_2023.dat 2030 32.3391 38.6533 32.3391 186.999 0.0990105 612.892
1 Model_1_goa_pop_2023.dat 2031 31.4273 37.5695 31.4273 179.564 0.0990105 622.239
1 Model_1_goa_pop_2023.dat 2032 31.0533 37.1299 31.0533 174.934 0.0990105 631.501
1 Model_1_goa_pop_2023.dat 2033 31.2224 37.3393 31.2224 173.777 0.0990105 638.639
1 Model_1_goa_pop_2023.dat 2034 31.8101 38.0473 31.8101 176.116 0.0990105 641
1 Model_1_goa_pop_2023.dat 2035 32.6341 39.0344 32.6341 181.034 0.0990105 636.944
1 Model_1_goa_pop_2023.dat 2036 33.4607 40.0205 33.4607 186.914 0.0990105 633.108
1 Model_1_goa_pop_2023.dat 2037 34.0963 40.7746 34.0963 191.967 0.0990105 624.471
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7622 47.518 16.1515 230.589 0.0393028 649.444
1 Model_1_goa_pop_2023.dat 2026 39.5248 47.2337 39.5248 226.815 0.0990105 638.96
1 Model_1_goa_pop_2023.dat 2027 37.4129 44.7102 37.4129 216.233 0.0990105 605.75
1 Model_1_goa_pop_2023.dat 2028 35.3512 42.2463 35.3512 205.776 0.0990105 574.891
1 Model_1_goa_pop_2023.dat 2029 33.376 39.8858 33.376 195.138 0.0990105 546.852
1 Model_1_goa_pop_2023.dat 2030 31.4966 37.6402 31.4966 184.529 0.0990105 524.125
1 Model_1_goa_pop_2023.dat 2031 29.7695 35.5772 29.7695 174.366 0.0990105 505.754
1 Model_1_goa_pop_2023.dat 2032 28.2226 33.7304 28.2226 165.077 0.0990105 493.131
1 Model_1_goa_pop_2023.dat 2033 26.9157 32.1712 26.9157 156.938 0.0990105 481.01
1 Model_1_goa_pop_2023.dat 2034 25.8676 30.9219 25.8676 150.253 0.0990105 480.494
1 Model_1_goa_pop_2023.dat 2035 25.1057 30.0147 25.1057 145.181 0.0990105 480.347
1 Model_1_goa_pop_2023.dat 2036 24.6391 29.4605 24.6391 141.801 0.0990105 488.119
1 Model_1_goa_pop_2023.dat 2037 24.4885 29.2836 24.4885 140.054 0.0990105 497.222
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7625 47.5184 16.1515 230.599 0.0393025 652.329
1 Model_1_goa_pop_2023.dat 2026 39.5317 47.2421 39.5317 226.87 0.0990105 650.703
1 Model_1_goa_pop_2023.dat 2027 37.4608 44.7679 37.4608 216.421 0.0990105 627.517
1 Model_1_goa_pop_2023.dat 2028 35.5314 42.4632 35.5314 206.303 0.0990105 609.848
1 Model_1_goa_pop_2023.dat 2029 33.8422 40.4465 33.8422 196.417 0.0990105 594.135
1 Model_1_goa_pop_2023.dat 2030 32.4376 38.7712 32.4376 187.292 0.0990105 579.509
1 Model_1_goa_pop_2023.dat 2031 31.3526 37.4784 31.3526 179.712 0.0990105 565.145
1 Model_1_goa_pop_2023.dat 2032 30.5264 36.4945 30.5264 174.25 0.0990105 548.92
