"year","n_s","n_h","SA_Index","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
1993,17357,219,2,0.00211800529759499,0.00117744179709443,0.00177664564035793,0.00433510685261876,0.00698584471720887,0.00845114683927088,0.00686293163335168,0.00418867925969099,0.00503709980199261,0.00819412770260742,0.0164911035294548,0.0234007269344927,0.0276574251907899,0.0303433547229529,0.0440701947999239,0.0651544131734449,0.0892779881371945,0.0964202549869136,0.0962384490364112,0.10090767558755,0.0893210798029743,0.0732033430282335,0.0554755061615511,0.0442211812422515,0.0317220266619026,0.0205351907804942,0.0194071893136937,0.0143876215095514,0.00804496480003978,0.00459328105839038
1996,21564,315,2,0.00337856393814579,0.000599404662691149,0.00102298210330026,0.00243123322550083,0.00294562629554624,0.00416004539109314,0.00666677799291149,0.00896405828628182,0.00946248499933835,0.0135540697631056,0.0125630106707402,0.0208526460272207,0.028435635457224,0.0234137755043592,0.019758019889957,0.0154188571366731,0.0198590730381736,0.0431741039099246,0.083069494661195,0.119485516562282,0.143378296522285,0.13580748521963,0.0938559679415605,0.0720643236897313,0.0486991256607505,0.0273124395189125,0.0161898552604216,0.0112914277154908,0.0065765615263704,0.00560913742918307
1999,11432,294,2,0.00149281918176708,0.00160784289283876,0.00192038281324744,0.00321843122124528,0.0048034104187257,0.0102495257274576,0.0174307413806399,0.0197777038161252,0.0169099026335964,0.0174048285841297,0.0128163071989638,0.0146394962831133,0.0117588092257574,0.0137956320264483,0.00740634385880064,0.0225979921206779,0.0260773069255387,0.0462266700369232,0.0797830089036608,0.0774504622865465,0.12101538898194,0.118160389875812,0.111557375066636,0.100538087781908,0.0506166339550798,0.0457711144123377,0.0261544222198407,0.0125206655215919,0.00394393144541353,0.00235437320323729
2001,8801,179,2,0.00187867817027288,0.00572356356146931,0.0186623575488615,0.0182124531494619,0.00892710734557185,0.00881320276145723,0.00674431820785796,0.00571060011967371,0.00418106551293965,0.00450240632851357,0.00547259982725896,0.00725857762221557,0.0125420901513025,0.0257387172950136,0.0572663274985368,0.109940799735058,0.0755694968057644,0.0855164428747771,0.0746300764557454,0.0648107433407335,0.05226429620661,0.0654644769959171,0.0909439703200062,0.0842962548948484,0.0621161462792876,0.0252663804019754,0.0116606023509873,0.00325446215862563,0.00182919632185186,0.000802589757405685
2003,17958,312,2,0.00480930504040524,0.00321017538056326,0.00778044154038283,0.0139091537842979,0.0168975648090374,0.0125041071931357,0.025093315202233,0.0200788247297388,0.0180230952882019,0.0130666148267406,0.0161968363198379,0.024494632421927,0.0216182118647956,0.019047287339368,0.0212885852258178,0.0208075511602811,0.0291488911080119,0.048776410929546,0.0644239806927941,0.0869285686552517,0.0997724055731793,0.097823710441932,0.0861342584681645,0.0726599838043836,0.0586674643134027,0.0411681189635149,0.0226743756079485,0.0150304509601964,0.00848923822283936,0.00947644013207107
2005,24944,371,2,0.00117702823681621,0.00246016263534848,0.00715188050242685,0.0113360613794466,0.0132677881621205,0.0128919746931653,0.0160242073839824,0.0166913859783486,0.0191059874231939,0.020751753470265,0.0197822951047723,0.0238436549049843,0.0238588712928978,0.0280691981142647,0.0271633108502417,0.0396894264699158,0.0459860505430076,0.0617351835067381,0.0745201767790295,0.0707451944689937,0.0886983030545529,0.0793286858284793,0.0821894703857085,0.0753128365223286,0.0612614804273257,0.0402451899413542,0.0212070805805793,0.0081448903473016,0.00466440292242502,0.00269606808998547
2007,20985,315,2,0.00176373906566725,0.00371179533417796,0.00479699157576358,0.00605714202209652,0.00630726308612844,0.00672938572681889,0.00623274219834912,0.00738598077182556,0.0115549669247876,0.0130205111886894,0.0140258518944812,0.0157390661194254,0.0180891562119947,0.0141471438107916,0.0182360788421429,0.0303929826507629,0.0415810628816584,0.0651893538785575,0.0953242601467643,0.0988199510969425,0.110398162229729,0.0926720931431194,0.0824562879515885,0.077302904027346,0.0603091961630355,0.0429045642918249,0.029211888350486,0.0141379171844577,0.00702025413509508,0.00448130709549241
2009,24094,387,2,0.00310108603331594,0.0112397660371341,0.0263930531100937,0.0351883871869647,0.0273545275841299,0.0165119194929572,0.00943714531780126,0.0098882545865815,0.0129542982018997,0.0125980232193949,0.016161149136935,0.0151294616135535,0.0117041086331198,0.0162362778861097,0.0221293873993929,0.0262157178070329,0.0367922037051991,0.0532072127103706,0.076150871982197,0.0909923194006522,0.0888467245517175,0.0930568876863236,0.0851311341567009,0.0694943246253889,0.0539310027123748,0.0369608555454592,0.0218142646283793,0.0126236453752088,0.00482202715605759,0.00393396251755374
2011,19422,302,2,0.00156929213422267,0.00198312040405981,0.00685472651000399,0.0114852966623498,0.0143353818072764,0.00872697456789516,0.00840036967163258,0.0190700209772741,0.038581697126335,0.0541038918254083,0.0554233874559067,0.0282609000104298,0.00985035135254054,0.00646468550658976,0.00682552685983759,0.0107208993592987,0.016147764650249,0.0370723459047055,0.0616748144162143,0.0927273012819708,0.110821526825841,0.108475388760384,0.0890632681551194,0.0688807475667694,0.0524747526728236,0.0368322874701184,0.0226588317234453,0.0114179883279907,0.00585493200225999,0.00324152801104783
2013,19373,240,2,0.0014133493533051,0.00292761285158539,0.00452191812165224,0.00625367198233483,0.00823918083365441,0.00525840031612937,0.00408811212533677,0.00636910464151464,0.0133516503571087,0.0202967630474344,0.0226869307967437,0.0223383919710374,0.0199497895523102,0.0297977352389976,0.0312934431897207,0.0295679827956785,0.0271114107424204,0.0306940681743042,0.0426161806207899,0.0653466606286921,0.0946746871101659,0.125919519333675,0.123033852373934,0.105066083041033,0.0666964830809978,0.0463169391767756,0.0237706733499769,0.0115876995847509,0.00581113344795534,0.00300057215998505
2015,24773,346,2,0.00190620462430918,0.00227444096948476,0.00325588160251356,0.00489808298180904,0.00967211057481073,0.0106284130708326,0.00483411166970174,0.00363100776866949,0.008025609729184,0.0168210896672969,0.0240127789496893,0.0236666429516538,0.0238349524089931,0.0148442794249356,0.0168957125495188,0.0308021422064876,0.0405421255240926,0.0556198082811977,0.0547697052154889,0.055934720341891,0.0714956734487911,0.0881613912367145,0.101996564564007,0.0980698759318411,0.0841012079225171,0.0657164343750993,0.0414260843320095,0.0230404113716667,0.0118281731317665,0.0072943631730263
2017,20710,281,2,0.000274771762969889,0.000894826443974511,0.0012384783988332,0.00231974369480165,0.00474428383115419,0.00537028547196962,0.00419892243719989,0.003588843404499,0.00572375462309819,0.00768918727651095,0.00988882569561739,0.0117897779330124,0.00671903100541908,0.00689503387863163,0.007293350419204,0.0138398344449075,0.0212664767184057,0.0415278202452121,0.0511127221908841,0.0680019846955033,0.0851667543080195,0.0982538919620314,0.134239273609033,0.133817758871125,0.103585600282943,0.0816456514246026,0.0446877877220579,0.0236221011477584,0.0106680518191351,0.00993517428148538
2019,26270,305,2,0.00664496740103618,0.006419315248311,0.0114922529205723,0.022872456765787,0.0283934477453853,0.0188625536246596,0.00682194277005599,0.00485518258008728,0.00803658492018043,0.0110059310058652,0.0152468368696395,0.0124131079763629,0.0120663881556596,0.0114198416085718,0.0133330527526819,0.0224992232493592,0.0313149321635199,0.0415645733889733,0.048698491902731,0.0638428697677693,0.0903995653605351,0.100191933398178,0.109325667154599,0.102843931746037,0.0869500630462203,0.0552268408945096,0.0323461158814137,0.0146709891930939,0.0050881344068904,0.00515280610131342
2021,22801,279,2,0.000339480795398706,0.00134861494458579,0.00287214725027324,0.00342402379897656,0.00558511619116031,0.00996258050552027,0.0123677766641655,0.0128363317977805,0.0107124572630331,0.00920934298267116,0.00815579231611781,0.00697807131243119,0.00548652397679043,0.00480859919896522,0.0068205800433307,0.0105064239728948,0.0211001288679521,0.0395799100141322,0.0733436139375768,0.101247704103946,0.131624543498816,0.116303206686318,0.0969688164695149,0.0982491522200915,0.0879937781279625,0.0636430848038934,0.033228912152883,0.0179606822678524,0.0045017416172151,0.00284086221775103
2023,14476,263,2,0.00135733057252717,0.00349953196601059,0.00817479659262022,0.00859223232551009,0.0039219837183554,0.00176107908491958,0.00175625713764593,0.00281713218981613,0.00850069510217368,0.0130012243211504,0.0216615577880272,0.0291126592166076,0.025139352270174,0.0249719295583145,0.0189929733908808,0.0137132518283293,0.00987046075641323,0.00819428171953379,0.0147695759811521,0.0252361238441693,0.0456107880650065,0.0549613681688694,0.0864719841905666,0.119732724948893,0.133106944339496,0.111334009179752,0.0750313012769843,0.0595285024006421,0.0290534560048414,0.0401244920606181
