age,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
2,0.7575,0.1198,0.0706,0.0337,0.013,0.0041,0.001,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0959,0.1044,0.1532,0.1818,0.1746,0.1357,0.0853,0.0434,0.0178,0.0059,0.0016,3e-4,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0014,0.0044,0.0141,0.0361,0.0746,0.1247,0.1685,0.184,0.1623,0.1158,0.0667,0.0311,0.0117,0.0036,9e-4,2e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,2e-4,0.0011,0.0044,0.0139,0.0357,0.0742,0.1244,0.1685,0.1843,0.1628,0.1161,0.0669,0.0311,0.0117,0.0035,9e-4,2e-4,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,1e-4,5e-4,0.0022,0.0078,0.0226,0.0524,0.0981,0.1484,0.1811,0.1784,0.1418,0.091,0.0471,0.0197,0.0066,0.0018,4e-4,1e-4,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1e-4,4e-4,0.0019,0.007,0.0205,0.0487,0.0933,0.1441,0.1796,0.1805,0.1463,0.0957,0.0505,0.0215,0.0074,0.002,5e-4,1e-4,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,1e-4,6e-4,0.0027,0.0093,0.0259,0.0584,0.1062,0.1555,0.1837,0.1749,0.1342,0.0831,0.0415,0.0167,0.0054,0.0014,3e-4,1e-4,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,3e-4,0.0014,0.0054,0.0166,0.0413,0.0829,0.1341,0.1749,0.1839,0.1558,0.1064,0.0585,0.026,0.0093,0.0027,6e-4,1e-4,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,2e-4,0.001,0.004,0.0131,0.0344,0.0725,0.123,0.1683,0.1854,0.1646,0.1177,0.0678,0.0315,0.0118,0.0035,9e-4,2e-4,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0.001,0.0039,0.0129,0.0338,0.0716,0.1222,0.1678,0.1856,0.1653,0.1186,0.0685,0.0319,0.0119,0.0036,9e-4,2e-4,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0.0012,0.0048,0.0151,0.0384,0.0787,0.13,0.1729,0.185,0.1595,0.1107,0.0618,0.0278,0.0101,0.0029,7e-4,2e-4
13,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,4e-4,0.0018,0.0068,0.0202,0.0484,0.0932,0.1445,0.1804,0.1813,0.1466,0.0955,0.05,0.0211,0.0072,0.002,5e-4
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,8e-4,0.0032,0.0109,0.0296,0.0649,0.1145,0.1625,0.1857,0.1707,0.1263,0.0752,0.036,0.0139,0.0043,0.0013
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,0.0016,0.0061,0.0185,0.0452,0.0889,0.1405,0.1788,0.1829,0.1506,0.0998,0.0532,0.0228,0.0079,0.0028
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,9e-4,0.0036,0.012,0.0321,0.0691,0.1195,0.1663,0.1861,0.1676,0.1214,0.0707,0.0331,0.0125,0.0049
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.0023,0.0081,0.0234,0.0544,0.1014,0.1522,0.1836,0.1782,0.139,0.0872,0.044,0.0179,0.0077
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,0.0015,0.0057,0.0177,0.0436,0.0867,0.1386,0.178,0.1838,0.1527,0.1019,0.0547,0.0236,0.0111
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0.001,0.0042,0.0137,0.0358,0.075,0.1264,0.1711,0.1862,0.1629,0.1145,0.0647,0.0294,0.0148
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,8e-4,0.0033,0.011,0.0301,0.0658,0.1159,0.1639,0.1863,0.1703,0.125,0.0738,0.035,0.0187
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,6e-4,0.0026,0.0091,0.0258,0.0586,0.1071,0.1571,0.1853,0.1755,0.1337,0.0818,0.0402,0.0225
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,5e-4,0.0021,0.0077,0.0226,0.053,0.0997,0.1509,0.1835,0.1793,0.1407,0.0887,0.0449,0.0262
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,4e-4,0.0018,0.0067,0.0201,0.0485,0.0937,0.1455,0.1815,0.1818,0.1464,0.0946,0.0492,0.0297
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,3e-4,0.0016,0.006,0.0183,0.0449,0.0887,0.1408,0.1794,0.1836,0.1509,0.0997,0.0529,0.0329
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-4,0.0014,0.0054,0.0168,0.0421,0.0847,0.1367,0.1774,0.1848,0.1546,0.1039,0.0561,0.0358
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-4,0.0013,0.0049,0.0156,0.0398,0.0813,0.1333,0.1756,0.1856,0.1576,0.1075,0.0588,0.0383
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0.0011,0.0046,0.0147,0.038,0.0785,0.1304,0.1739,0.1862,0.1601,0.1105,0.0612,0.0405
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,0.0011,0.0043,0.014,0.0365,0.0762,0.128,0.1725,0.1866,0.162,0.113,0.0632,0.0424
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,9e-4,0.0036,0.012,0.0323,0.0697,0.1207,0.1677,0.187,0.1674,0.1203,0.0694,0.0486
