"","Year","n_s","n_h","AA_Index","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25"
"1",1990,1754,54,1,0.00463038415548066,0.0427152127079499,0.15488838737311,0.123913155099783,0.117065809628802,0.0888355141443848,0.0646749136357282,0.0537198717836748,0.054596758970045,0.0361818965244875,0.0237826665756347,0.0280876581214351,0.071587237726857,0.0170332736171199,0.0106537123969166,0.00461480784163353,0.00806342878192405,0.00380556455760766,0.00622789605638211,0.00417746000021107,0.0017397060751108,0.00208133815697934,0.00644335886382177,0.0704799872049208
"2",1993,1378,48,1,0.00566423545135631,0.0181608318481703,0.0206887900816932,0.0444879065072792,0.0877252185508748,0.125316933214709,0.129187524119362,0.165811319669863,0.0915278509501083,0.0448941046255183,0.0515064558485271,0.0380810684412255,0.0246991944105521,0.0259860916585177,0.0111828436226247,0.0362660272689935,0.00733080961267456,0.002807203479346,0.00237687850117085,0.00176142205745784,0.00416689414985432,0.00249327418939583,0.00354006883634576,0.0543370529043801
"3",1996,641,16,1,0.00629326788279421,0.016274762201142,0.0358242918322185,0.0429534216452414,0.0629081881229876,0.03772057690164,0.0881824500879946,0.14474742516224,0.185215924883012,0.110324999198016,0.0802175973151554,0.0344227872994958,0.036442893977929,0.0276072108549333,0.00579542575918642,0.0128665183508061,0.00866992263052919,0.0135383322648464,0.0130054898964056,0.00343182319933121,0.00383111087476686,0.00254545867263148,0,0.0271801209866963
"4",1999,898,78,1,0.00599226300442453,0.0203233924413616,0.0453686474371374,0.0516318844011847,0.0255575585675319,0.0405527457639818,0.0590927822938797,0.0945638354879166,0.0540185710635234,0.11378301526161,0.143666500172989,0.0860825491716109,0.0666289934172218,0.0455129462318195,0.0398680713149102,0.0227908789661919,0.0133074854404377,0.00319345329690593,0.0122089130445847,0.00693280188771488,0.007911379390524,0.0116089093818822,0.00449985004507049,0.0249025725155849
"5",2003,985,99,1,0.0163803665607801,0.0566075895051648,0.0534505706064444,0.0712519975043928,0.0396345098252209,0.0537930035640924,0.107172843407461,0.115060173471432,0.056776644639304,0.0531765626650534,0.043902502958867,0.0361197783371143,0.0573736075327344,0.0475538112988279,0.0416978205484047,0.0321727863710051,0.0290201888636006,0.0162377647696489,0.0148625470472987,0.00979575471477865,0.00458079424048641,0.00595419425972928,0.00670631374816961,0.030717873559988
"6",2005,1009,106,1,0.00126683635131878,0.0344602496081408,0.0502090536278909,0.077290365256414,0.072822536261854,0.119048948385869,0.0695069133155128,0.0870281050144668,0.0915524037011633,0.0630472088483596,0.0345184978235434,0.0266783214606245,0.0305666075814926,0.0390075208133796,0.0221538437135324,0.0269198408114018,0.0357391867931177,0.0237344919524436,0.0210947776865319,0.0128509644105303,0.0183340272086891,0.00394875639182844,0.00839181889558172,0.029828724086313
"7",2007,1177,88,1,0.00332018637796869,0.0203374172647825,0.0182450139248549,0.0435533910609893,0.0414753117890345,0.0564047888686454,0.0889222180572815,0.124813047838166,0.0937968022211968,0.0625383985992776,0.0643814392962737,0.0499230238197455,0.0296232811941887,0.0261205509273641,0.0134291279638694,0.0184152733026036,0.0388694668029346,0.027682920221057,0.0426190694790719,0.0241551659891993,0.0224661841673428,0.0159932301413991,0.0176544678908897,0.0552602228018638
"8",2009,418,85,1,0.00493409679727695,0.0869199601009433,0.0445080719876265,0.0486282502568014,0.0250754231857444,0.0963947851049001,0.0653109776222604,0.105704258221251,0.0472836778404869,0.0525649069054554,0.0793350580411384,0.0345144492169923,0.0387221732514747,0.0471856028260405,0.0133506659968793,0.00629289387645898,0.0145765119516778,0.00471949860450877,0.0122074833537274,0.0316338629752901,0.0620604410569687,0.0128591071493217,0.0221382284036953,0.0430796152730789
"9",2011,794,159,1,0.000690415859288277,0.0299051248383637,0.0459956166169706,0.123631502596186,0.042078201718552,0.0359045052121327,0.0240503027576832,0.070994512125531,0.0732781870135545,0.104686164058384,0.0728411936777278,0.0652444969045154,0.0469295453653404,0.0368379634567351,0.0235817206473958,0.0153608163675959,0.0239817374094051,0.023591668697655,0.0231741815122851,0.0184872228105144,0.00884481578879319,0.0181111793735331,0.018851671256866,0.0529472539349914
