Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom
1 Model_1_goa_pop_2023.dat 2027 39.3822 47.0622 31.522 228.814 0.0786278 633.227
1 Model_1_goa_pop_2023.dat 2028 37.7019 45.0537 37.7019 219.493 0.0990105 606.286
1 Model_1_goa_pop_2023.dat 2029 35.4735 42.3908 35.4735 207.524 0.0990105 573.037
1 Model_1_goa_pop_2023.dat 2030 33.3461 39.849 33.3461 195.596 0.0990105 545.03
1 Model_1_goa_pop_2023.dat 2031 31.368 37.486 31.368 184.144 0.0990105 519.306
1 Model_1_goa_pop_2023.dat 2032 29.5515 35.3169 29.5515 173.581 0.0990105 496.739
1 Model_1_goa_pop_2023.dat 2033 27.9367 33.3892 27.9367 164.12 0.0990105 481.623
1 Model_1_goa_pop_2023.dat 2034 26.527 31.7069 26.527 155.877 0.0990105 468.427
1 Model_1_goa_pop_2023.dat 2035 25.3558 30.3097 25.3558 148.858 0.0990105 457.593
1 Model_1_goa_pop_2023.dat 2036 24.4316 29.2078 24.4316 143.076 0.0990105 449.982
1 Model_1_goa_pop_2023.dat 2037 23.7578 28.405 23.7578 138.539 0.0990105 443.139
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7622 47.518 16.1515 230.588 0.0393028 648.936
1 Model_1_goa_pop_2023.dat 2026 39.5241 47.2329 12.88 230.865 0.0314335 641.891
1 Model_1_goa_pop_2023.dat 2027 39.3851 47.0657 31.522 228.832 0.0786219 634.957
1 Model_1_goa_pop_2023.dat 2028 37.7217 45.0775 37.7217 219.542 0.0990105 608.081
1 Model_1_goa_pop_2023.dat 2029 35.525 42.4526 35.525 207.654 0.0990105 579.825
1 Model_1_goa_pop_2023.dat 2030 33.4428 39.9652 33.4428 195.894 0.0990105 556.046
1 Model_1_goa_pop_2023.dat 2031 31.5393 37.6918 31.5393 184.779 0.0990105 539.303
1 Model_1_goa_pop_2023.dat 2032 29.8604 35.6878 29.8604 174.804 0.0990105 528.512
1 Model_1_goa_pop_2023.dat 2033 28.4897 34.0531 28.4897 166.234 0.0990105 521.889
1 Model_1_goa_pop_2023.dat 2034 27.4638 32.8316 27.4638 159.285 0.0990105 516.634
1 Model_1_goa_pop_2023.dat 2035 26.8059 32.0499 26.8059 154.238 0.0990105 511.637
1 Model_1_goa_pop_2023.dat 2036 26.4655 31.647 26.4655 151.386 0.0990105 506.686
1 Model_1_goa_pop_2023.dat 2037 26.3622 31.5259 26.3622 150.563 0.0990105 506.159
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7621 47.5179 16.1515 230.586 0.0393029 648.48
1 Model_1_goa_pop_2023.dat 2026 39.523 47.2316 12.88 230.858 0.0314343 640.696
1 Model_1_goa_pop_2023.dat 2027 39.379 47.0583 31.522 228.81 0.0786344 633.193
1 Model_1_goa_pop_2023.dat 2028 37.7031 45.0551 37.7031 219.531 0.0990105 619.444
1 Model_1_goa_pop_2023.dat 2029 35.5099 42.4346 35.5099 207.69 0.0990105 599.695
1 Model_1_goa_pop_2023.dat 2030 33.5194 40.0576 33.5194 196.114 0.0990105 587.085
1 Model_1_goa_pop_2023.dat 2031 31.8722 38.0927 31.8722 185.502 0.0990105 580.541
1 Model_1_goa_pop_2023.dat 2032 30.6418 36.6277 30.6418 176.686 0.0990105 576.087
1 Model_1_goa_pop_2023.dat 2033 29.8699 35.7116 29.8699 170.392 0.0990105 572.453
1 Model_1_goa_pop_2023.dat 2034 29.4932 35.2669 29.4932 167.118 0.0990105 566.43
1 Model_1_goa_pop_2023.dat 2035 29.4093 35.1701 29.4093 166.674 0.0990105 559.643
1 Model_1_goa_pop_2023.dat 2036 29.4637 35.2359 29.4637 167.932 0.0990105 549.735
1 Model_1_goa_pop_2023.dat 2037 29.5218 35.303 29.5218 169.259 0.0990105 539.762
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7626 47.5185 16.1515 230.601 0.0393024 652.956
1 Model_1_goa_pop_2023.dat 2026 39.5326 47.2431 12.88 230.907 0.0314268 647.243
1 Model_1_goa_pop_2023.dat 2027 39.4284 47.1178 31.522 228.973 0.0785335 646.93
1 Model_1_goa_pop_2023.dat 2028 37.8506 45.2326 37.8506 219.906 0.0990105 625.502
1 Model_1_goa_pop_2023.dat 2029 35.8067 42.7914 35.8067 208.456 0.0990105 599.381
1 Model_1_goa_pop_2023.dat 2030 33.952 40.5768 33.952 197.504 0.0990105 576.774
1 Model_1_goa_pop_2023.dat 2031 32.319 38.6277 32.319 187.666 0.0990105 557.59
1 Model_1_goa_pop_2023.dat 2032 30.8913 36.9238 30.8913 179.348 0.0990105 541.737
1 Model_1_goa_pop_2023.dat 2033 29.6801 35.4784 29.6801 172.437 0.0990105 528.301
1 Model_1_goa_pop_2023.dat 2034 28.6617 34.2632 28.6617 166.579 0.0990105 515.06
1 Model_1_goa_pop_2023.dat 2035 27.8309 33.2718 27.8309 161.488 0.0990105 502.71
1 Model_1_goa_pop_2023.dat 2036 27.15 32.4591 27.15 157.127 0.0990105 490.415
1 Model_1_goa_pop_2023.dat 2037 26.584 31.7829 26.584 153.505 0.0990105 480.027
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7625 47.5184 16.1515 230.599 0.0393025 652.368
1 Model_1_goa_pop_2023.dat 2026 39.5312 47.2415 12.88 230.897 0.0314279 645.2
1 Model_1_goa_pop_2023.dat 2027 39.419 47.1065 31.522 228.926 0.0785527 639.703
1 Model_1_goa_pop_2023.dat 2028 37.81 45.1838 37.81 219.77 0.0990105 614.263
1 Model_1_goa_pop_2023.dat 2029 35.6858 42.646 35.6858 208.115 0.0990105 583.886
1 Model_1_goa_pop_2023.dat 2030 33.6806 40.2506 33.6806 196.738 0.0990105 556.66
1 Model_1_goa_pop_2023.dat 2031 31.828 38.0377 31.828 186.128 0.0990105 537.91
1 Model_1_goa_pop_2023.dat 2032 30.1397 36.0217 30.1397 176.582 0.0990105 523.271
1 Model_1_goa_pop_2023.dat 2033 28.6832 34.2832 28.6832 168.04 0.0990105 511.16
1 Model_1_goa_pop_2023.dat 2034 27.4958 32.8672 27.4958 160.49 0.0990105 499.54
1 Model_1_goa_pop_2023.dat 2035 26.6074 31.809 26.6074 154.223 0.0990105 491.161
1 Model_1_goa_pop_2023.dat 2036 25.9806 31.0631 25.9806 149.683 0.0990105 484.197
1 Model_1_goa_pop_2023.dat 2037 25.5635 30.5666 25.5635 146.962 0.0990105 476.724
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7623 47.5181 16.1515 230.592 0.0393027 650.074
1 Model_1_goa_pop_2023.dat 2026 39.5264 47.2357 12.88 230.875 0.0314317 642.85
1 Model_1_goa_pop_2023.dat 2027 39.3961 47.0789 31.522 228.864 0.0785994 637.034
1 Model_1_goa_pop_2023.dat 2028 37.7511 45.1128 37.7511 219.623 0.0990105 611.486
1 Model_1_goa_pop_2023.dat 2029 35.5827 42.522 35.5827 207.813 0.0990105 579.537
1 Model_1_goa_pop_2023.dat 2030 33.534 40.0746 33.534 196.196 0.0990105 557.05
1 Model_1_goa_pop_2023.dat 2031 31.6511 37.8258 31.6511 185.282 0.0990105 543.278
1 Model_1_goa_pop_2023.dat 2032 29.9755 35.8255 29.9755 175.529 0.0990105 536.804
1 Model_1_goa_pop_2023.dat 2033 28.6171 34.2055 28.6171 167.125 0.0990105 533.484
1 Model_1_goa_pop_2023.dat 2034 27.6524 33.0574 27.6524 160.264 0.0990105 532.38
1 Model_1_goa_pop_2023.dat 2035 27.1284 32.4368 27.1284 155.328 0.0990105 531.21
1 Model_1_goa_pop_2023.dat 2036 26.9916 32.2786 26.9916 152.901 0.0990105 528.1
1 Model_1_goa_pop_2023.dat 2037 27.1328 32.4504 27.1328 153.166 0.0990105 520.28
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7622 47.5181 16.1515 230.59 0.0393027 649.624
1 Model_1_goa_pop_2023.dat 2026 39.5253 47.2344 12.88 230.866 0.0314325 640.867
1 Model_1_goa_pop_2023.dat 2027 39.3884 47.0696 31.522 228.834 0.0786152 634.298
1 Model_1_goa_pop_2023.dat 2028 37.7227 45.0788 37.7227 219.544 0.0990105 607.639
1 Model_1_goa_pop_2023.dat 2029 35.5164 42.4422 35.5164 207.65 0.0990105 579.441
1 Model_1_goa_pop_2023.dat 2030 33.422 39.9401 33.422 195.888 0.0990105 561.685
1 Model_1_goa_pop_2023.dat 2031 31.5214 37.6703 31.5214 184.777 0.0990105 551.098
1 Model_1_goa_pop_2023.dat 2032 29.8981 35.7334 29.8981 174.847 0.0990105 543.035
1 Model_1_goa_pop_2023.dat 2033 28.6714 34.2721 28.6714 166.502 0.0990105 540.637
1 Model_1_goa_pop_2023.dat 2034 27.8771 33.3287 27.8771 160.21 0.0990105 540.971
1 Model_1_goa_pop_2023.dat 2035 27.5078 32.8931 27.5078 156.474 0.0990105 539.956
1 Model_1_goa_pop_2023.dat 2036 27.4786 32.8625 27.4786 155.587 0.0990105 539.32
1 Model_1_goa_pop_2023.dat 2037 27.6811 33.1065 27.6811 157.029 0.0990105 535.829
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7623 47.5181 16.1515 230.591 0.0393027 649.961
1 Model_1_goa_pop_2023.dat 2026 39.5263 47.2356 12.88 230.878 0.0314317 644.027
1 Model_1_goa_pop_2023.dat 2027 39.398 47.0811 31.522 228.881 0.0785956 640.599
1 Model_1_goa_pop_2023.dat 2028 37.7663 45.1311 37.7663 219.678 0.0990105 616.99
1 Model_1_goa_pop_2023.dat 2029 35.6373 42.5877 35.6373 207.958 0.0990105 586.366
1 Model_1_goa_pop_2023.dat 2030 33.6615 40.2279 33.6615 196.501 0.0990105 555.673
1 Model_1_goa_pop_2023.dat 2031 31.8611 38.0781 31.8611 185.866 0.0990105 535.76
1 Model_1_goa_pop_2023.dat 2032 30.2094 36.1058 30.2094 176.469 0.0990105 517.851
1 Model_1_goa_pop_2023.dat 2033 28.7363 34.3469 28.7363 168.307 0.0990105 502.679
1 Model_1_goa_pop_2023.dat 2034 27.4632 32.8273 27.4632 161.106 0.0990105 491.923
1 Model_1_goa_pop_2023.dat 2035 26.4331 31.5985 26.4331 154.598 0.0990105 481.553
1 Model_1_goa_pop_2023.dat 2036 25.6457 30.6601 25.6457 148.954 0.0990105 470.909
1 Model_1_goa_pop_2023.dat 2037 25.0817 29.9882 25.0817 144.659 0.0990105 461.987
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7623 47.5181 16.1515 230.592 0.0393027 650.258
1 Model_1_goa_pop_2023.dat 2026 39.527 47.2364 12.88 230.884 0.0314312 645.319
1 Model_1_goa_pop_2023.dat 2027 39.4033 47.0875 31.522 228.907 0.0785848 644.717
1 Model_1_goa_pop_2023.dat 2028 37.7899 45.1596 37.7899 219.76 0.0990105 624.674
1 Model_1_goa_pop_2023.dat 2029 35.7102 42.6754 35.7102 208.171 0.0990105 598.145
1 Model_1_goa_pop_2023.dat 2030 33.8346 40.4362 33.8346 197.014 0.0990105 577.763
1 Model_1_goa_pop_2023.dat 2031 32.2065 38.4932 32.2065 186.947 0.0990105 560.038
1 Model_1_goa_pop_2023.dat 2032 30.8144 36.8324 30.8144 178.528 0.0990105 542.555
1 Model_1_goa_pop_2023.dat 2033 29.663 35.459 29.663 171.83 0.0990105 527.026
1 Model_1_goa_pop_2023.dat 2034 28.7028 34.3135 28.7028 166.483 0.0990105 510.835
1 Model_1_goa_pop_2023.dat 2035 27.8921 33.3457 27.8921 161.91 0.0990105 494.059
1 Model_1_goa_pop_2023.dat 2036 27.1627 32.4739 27.1627 157.796 0.0990105 487.343
1 Model_1_goa_pop_2023.dat 2037 26.4838 31.6615 26.4838 153.996 0.0990105 481.372
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7623 47.5181 16.1515 230.591 0.0393027 649.973
1 Model_1_goa_pop_2023.dat 2026 39.5261 47.2353 12.88 230.872 0.0314319 641.924
1 Model_1_goa_pop_2023.dat 2027 39.3933 47.0756 31.522 228.851 0.0786051 635.357
1 Model_1_goa_pop_2023.dat 2028 37.7386 45.0978 37.7386 219.585 0.0990105 608.794
1 Model_1_goa_pop_2023.dat 2029 35.549 42.4815 35.549 207.738 0.0990105 581.262
1 Model_1_goa_pop_2023.dat 2030 33.4738 40.0023 33.4738 196.037 0.0990105 556.206
1 Model_1_goa_pop_2023.dat 2031 31.578 37.7381 31.578 184.981 0.0990105 536.421
1 Model_1_goa_pop_2023.dat 2032 29.8975 35.7322 29.8975 175.012 0.0990105 520.832
1 Model_1_goa_pop_2023.dat 2033 28.4903 34.0536 28.4903 166.326 0.0990105 506.798
1 Model_1_goa_pop_2023.dat 2034 27.3573 32.703 27.3573 159.099 0.0990105 495.295
1 Model_1_goa_pop_2023.dat 2035 26.4921 31.6721 26.4921 153.512 0.0990105 485.916
1 Model_1_goa_pop_2023.dat 2036 25.8441 30.9 25.8441 149.61 0.0990105 475.464
1 Model_1_goa_pop_2023.dat 2037 25.3671 30.3309 25.3671 146.974 0.0990105 464.508
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7626 47.5184 16.1515 230.6 0.0393024 652.658
1 Model_1_goa_pop_2023.dat 2026 39.532 47.2425 12.88 230.907 0.0314273 647.688
1 Model_1_goa_pop_2023.dat 2027 39.427 47.1161 31.522 228.971 0.0785364 647.13
1 Model_1_goa_pop_2023.dat 2028 37.8501 45.232 37.8501 219.907 0.0990105 626.59
1 Model_1_goa_pop_2023.dat 2029 35.812 42.7977 35.812 208.474 0.0990105 603.5
1 Model_1_goa_pop_2023.dat 2030 33.9757 40.6054 33.9757 197.579 0.0990105 585.533
1 Model_1_goa_pop_2023.dat 2031 32.3931 38.7168 32.3931 187.88 0.0990105 570.265
1 Model_1_goa_pop_2023.dat 2032 31.0729 37.1421 31.0729 179.894 0.0990105 566.581
1 Model_1_goa_pop_2023.dat 2033 30.0525 35.926 30.0525 173.63 0.0990105 563.853
1 Model_1_goa_pop_2023.dat 2034 29.343 35.0817 29.343 168.917 0.0990105 562.599
1 Model_1_goa_pop_2023.dat 2035 28.9652 34.6337 28.9652 165.658 0.0990105 559.276
1 Model_1_goa_pop_2023.dat 2036 28.873 34.5265 28.873 163.979 0.0990105 562.16
1 Model_1_goa_pop_2023.dat 2037 28.9915 34.6698 28.9915 163.848 0.0990105 563.064
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7624 47.5182 16.1515 230.595 0.0393026 651.083
1 Model_1_goa_pop_2023.dat 2026 39.5288 47.2385 12.88 230.892 0.0314298 646.099
1 Model_1_goa_pop_2023.dat 2027 39.4111 47.0969 31.522 228.92 0.0785689 642.626
1 Model_1_goa_pop_2023.dat 2028 37.8037 45.1762 37.8037 219.767 0.0990105 617.615
1 Model_1_goa_pop_2023.dat 2029 35.7056 42.6698 35.7056 208.145 0.0990105 588.913
1 Model_1_goa_pop_2023.dat 2030 33.7562 40.3416 33.7562 196.865 0.0990105 563.409
1 Model_1_goa_pop_2023.dat 2031 31.9836 38.2249 31.9836 186.48 0.0990105 542.561
1 Model_1_goa_pop_2023.dat 2032 30.3839 36.3149 30.3839 177.377 0.0990105 527.038
1 Model_1_goa_pop_2023.dat 2033 28.9978 34.6604 28.9978 169.523 0.0990105 527.927
1 Model_1_goa_pop_2023.dat 2034 27.8648 33.309 27.8648 162.716 0.0990105 534.162
1 Model_1_goa_pop_2023.dat 2035 27.098 32.3965 27.098 157.062 0.0990105 545.384
1 Model_1_goa_pop_2023.dat 2036 26.7986 32.0441 26.7986 153.186 0.0990105 559.065
1 Model_1_goa_pop_2023.dat 2037 27.0233 32.3191 27.0233 151.807 0.0990105 569.839
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7627 47.5186 16.1515 230.605 0.0393023 654.175
1 Model_1_goa_pop_2023.dat 2026 39.5354 47.2465 12.88 230.926 0.0314246 650.677
1 Model_1_goa_pop_2023.dat 2027 39.4452 47.138 31.522 229.029 0.0784993 650.969
1 Model_1_goa_pop_2023.dat 2028 37.9046 45.2976 37.9046 220.044 0.0990105 629.508
1 Model_1_goa_pop_2023.dat 2029 35.9197 42.9272 35.9197 208.764 0.0990105 607.134
1 Model_1_goa_pop_2023.dat 2030 34.1388 40.8013 34.1388 198.128 0.0990105 588.378
1 Model_1_goa_pop_2023.dat 2031 32.5973 38.9616 32.5973 188.806 0.0990105 574.581
1 Model_1_goa_pop_2023.dat 2032 31.296 37.4091 31.296 181.192 0.0990105 562.968
1 Model_1_goa_pop_2023.dat 2033 30.2648 36.1795 30.2648 175.078 0.0990105 551.609
1 Model_1_goa_pop_2023.dat 2034 29.4785 35.2425 29.4785 170.072 0.0990105 541.844
1 Model_1_goa_pop_2023.dat 2035 28.9054 34.5596 28.9054 166.056 0.0990105 534.692
1 Model_1_goa_pop_2023.dat 2036 28.4785 34.0504 28.4785 163.208 0.0990105 528.879
1 Model_1_goa_pop_2023.dat 2037 28.1576 33.6668 28.1576 161.38 0.0990105 521.123
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7624 47.5182 16.1515 230.595 0.0393026 651.074
1 Model_1_goa_pop_2023.dat 2026 39.5287 47.2385 12.88 230.892 0.0314298 646.151
1 Model_1_goa_pop_2023.dat 2027 39.4119 47.0979 31.522 228.945 0.0785671 650.52
1 Model_1_goa_pop_2023.dat 2028 37.8225 45.1989 37.8225 219.904 0.0990105 644.744
1 Model_1_goa_pop_2023.dat 2029 35.8259 42.8147 35.8259 208.585 0.0990105 634.528
1 Model_1_goa_pop_2023.dat 2030 34.1812 40.853 34.1812 198.074 0.0990105 637.254
1 Model_1_goa_pop_2023.dat 2031 33.0322 39.486 33.0322 189.373 0.0990105 643.508
1 Model_1_goa_pop_2023.dat 2032 32.4377 38.7832 32.4377 183.561 0.0990105 650.009
1 Model_1_goa_pop_2023.dat 2033 32.4068 38.7539 32.4068 181.323 0.0990105 654.707
1 Model_1_goa_pop_2023.dat 2034 32.8153 39.2481 32.8153 182.694 0.0990105 654.933
1 Model_1_goa_pop_2023.dat 2035 33.4822 40.0477 33.4822 186.757 0.0990105 649.021
1 Model_1_goa_pop_2023.dat 2036 34.1727 40.8715 34.1727 191.89 0.0990105 643.583
1 Model_1_goa_pop_2023.dat 2037 34.6934 41.4883 34.6934 196.295 0.0990105 633.565
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7622 47.518 16.1515 230.589 0.0393028 649.444
1 Model_1_goa_pop_2023.dat 2026 39.5248 47.2337 12.88 230.859 0.031433 638.96
1 Model_1_goa_pop_2023.dat 2027 39.383 47.0631 31.522 228.813 0.0786262 632.41
1 Model_1_goa_pop_2023.dat 2028 37.7011 45.0527 37.7011 219.491 0.0990105 606.365
1 Model_1_goa_pop_2023.dat 2029 35.4672 42.3832 35.4672 207.52 0.0990105 574.594
1 Model_1_goa_pop_2023.dat 2030 33.3368 39.8377 33.3368 195.594 0.0990105 548.446
1 Model_1_goa_pop_2023.dat 2031 31.3724 37.4914 31.3724 184.165 0.0990105 526.982
1 Model_1_goa_pop_2023.dat 2032 29.6049 35.3813 29.6049 173.693 0.0990105 511.599
1 Model_1_goa_pop_2023.dat 2033 28.0979 33.5833 28.0979 164.473 0.0990105 497.041
1 Model_1_goa_pop_2023.dat 2034 26.8707 32.1201 26.8707 156.818 0.0990105 494.393
1 Model_1_goa_pop_2023.dat 2035 25.9516 31.0254 25.9516 150.891 0.0990105 492.393
1 Model_1_goa_pop_2023.dat 2036 25.3491 30.309 25.3491 146.765 0.0990105 498.566
1 Model_1_goa_pop_2023.dat 2037 25.0836 29.995 25.0836 144.371 0.0990105 506.292
1 Model_1_goa_pop_2023.dat 2024 40.916 48.8962 29.794 234.441 0.0713322 670.712
1 Model_1_goa_pop_2023.dat 2025 39.7625 47.5184 16.1515 230.599 0.0393025 652.329
1 Model_1_goa_pop_2023.dat 2026 39.5317 47.2421 12.88 230.915 0.0314275 650.703
1 Model_1_goa_pop_2023.dat 2027 39.4311 47.1211 31.522 229.008 0.0785279 654.187
1 Model_1_goa_pop_2023.dat 2028 37.8844 45.2733 37.8844 220.036 0.0990105 641.388
1 Model_1_goa_pop_2023.dat 2029 35.9365 42.9476 35.9365 208.817 0.0990105 621.945
1 Model_1_goa_pop_2023.dat 2030 34.2809 40.9725 34.2809 198.374 0.0990105 603.898
1 Model_1_goa_pop_2023.dat 2031 32.9587 39.3965 32.9587 189.528 0.0990105 586.44
1 Model_1_goa_pop_2023.dat 2032 31.9122 38.1495 31.9122 182.885 0.0990105 567.453
1 Model_1_goa_pop_2023.dat 2033 31.0671 37.1417 31.0671 178.314 0.0990105 548.682
