Alternative Spp Yr  ABC OFL Catch SSB F Tot_biom
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7197 47.4672 31.454 228.053 0.0777689 657.368
1 Model_1_goa_pop_2023.dat 2025 38.3698 45.8546 29.89 221.473 0.0764642 641.738
1 Model_1_goa_pop_2023.dat 2026 37.0896 44.3252 37.0896 214.035 0.0990105 629.104
1 Model_1_goa_pop_2023.dat 2027 35.3079 42.1976 35.3079 204.403 0.0990105 609.957
1 Model_1_goa_pop_2023.dat 2028 33.7863 40.3818 33.7863 195.175 0.0990105 596.264
1 Model_1_goa_pop_2023.dat 2029 32.5262 38.879 32.5262 186.93 0.0990105 581.955
1 Model_1_goa_pop_2023.dat 2030 31.5353 37.6979 31.5353 180.397 0.0990105 568.663
1 Model_1_goa_pop_2023.dat 2031 30.7549 36.7676 30.7549 175.841 0.0990105 555.496
1 Model_1_goa_pop_2023.dat 2032 30.1322 36.0246 30.1322 172.652 0.0990105 544.911
1 Model_1_goa_pop_2023.dat 2033 29.583 35.3683 29.583 169.925 0.0990105 540.093
1 Model_1_goa_pop_2023.dat 2034 29.0806 34.7668 29.0806 167.134 0.0990105 536.171
1 Model_1_goa_pop_2023.dat 2035 28.6356 34.234 28.6356 164.241 0.0990105 532.834
1 Model_1_goa_pop_2023.dat 2036 28.2995 33.8321 28.2995 161.278 0.0990105 528.054
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7187 47.466 31.454 228.022 0.0777709 647.647
1 Model_1_goa_pop_2023.dat 2025 38.3485 45.8289 29.89 221.349 0.0765076 622.613
1 Model_1_goa_pop_2023.dat 2026 36.9719 44.1835 36.9719 213.662 0.0990105 599.72
1 Model_1_goa_pop_2023.dat 2027 34.9537 41.7715 34.9537 203.468 0.0990105 571.415
1 Model_1_goa_pop_2023.dat 2028 33.0239 39.4652 33.0239 193.079 0.0990105 549.312
1 Model_1_goa_pop_2023.dat 2029 31.2124 37.3009 31.2124 182.72 0.0990105 530.949
1 Model_1_goa_pop_2023.dat 2030 29.6046 35.3812 29.6046 172.886 0.0990105 516.808
1 Model_1_goa_pop_2023.dat 2031 28.2462 33.7607 28.2462 164.14 0.0990105 503.037
1 Model_1_goa_pop_2023.dat 2032 27.1788 32.4887 27.1788 156.937 0.0990105 490.714
1 Model_1_goa_pop_2023.dat 2033 26.3649 31.5195 26.3649 151.593 0.0990105 478.822
1 Model_1_goa_pop_2023.dat 2034 25.7506 30.7877 25.7506 148.059 0.0990105 474.309
1 Model_1_goa_pop_2023.dat 2035 25.2636 30.2065 25.2636 145.846 0.0990105 473.872
1 Model_1_goa_pop_2023.dat 2036 24.8916 29.7617 24.8916 144.164 0.0990105 475.715
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7195 47.467 31.454 228.048 0.0777692 655.583
1 Model_1_goa_pop_2023.dat 2025 38.366 45.8499 29.89 221.453 0.076472 639.029
1 Model_1_goa_pop_2023.dat 2026 37.0698 44.3014 37.0698 213.978 0.0990105 625.788
1 Model_1_goa_pop_2023.dat 2027 35.2537 42.1325 35.2537 204.273 0.0990105 608.081
1 Model_1_goa_pop_2023.dat 2028 33.6848 40.2598 33.6848 194.89 0.0990105 590.011
1 Model_1_goa_pop_2023.dat 2029 32.3749 38.6974 32.3749 186.379 0.0990105 574.786
1 Model_1_goa_pop_2023.dat 2030 31.3288 37.4503 31.3288 179.458 0.0990105 561.237
1 Model_1_goa_pop_2023.dat 2031 30.481 36.4394 30.481 174.464 0.0990105 548.755
1 Model_1_goa_pop_2023.dat 2032 29.7854 35.6093 29.7854 170.935 0.0990105 541.427
1 Model_1_goa_pop_2023.dat 2033 29.1827 34.889 29.1827 168.019 0.0990105 538.765
1 Model_1_goa_pop_2023.dat 2034 28.6775 34.285 28.6775 165.078 0.0990105 535.897
1 Model_1_goa_pop_2023.dat 2035 28.2963 33.8295 28.2963 162.036 0.0990105 534.598
1 Model_1_goa_pop_2023.dat 2036 28.0782 33.5697 28.0782 159.238 0.0990105 536.525
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7188 47.4662 31.454 228.026 0.0777707 648.795
1 Model_1_goa_pop_2023.dat 2025 38.3515 45.8325 29.89 221.377 0.0765016 629.028
1 Model_1_goa_pop_2023.dat 2026 36.995 44.2113 36.995 213.76 0.0990105 611.72
1 Model_1_goa_pop_2023.dat 2027 35.0458 41.8823 35.0458 203.73 0.0990105 586.492
1 Model_1_goa_pop_2023.dat 2028 33.2632 39.7529 33.2632 193.703 0.0990105 567.067
1 Model_1_goa_pop_2023.dat 2029 31.6731 37.8547 31.6731 184.037 0.0990105 548.431
1 Model_1_goa_pop_2023.dat 2030 30.3192 36.2391 30.3192 175.371 0.0990105 534.275
1 Model_1_goa_pop_2023.dat 2031 29.186 34.8875 29.186 168.268 0.0990105 521.928
1 Model_1_goa_pop_2023.dat 2032 28.27 33.7951 28.27 162.833 0.0990105 511.095
1 Model_1_goa_pop_2023.dat 2033 27.5289 32.9112 27.5289 158.703 0.0990105 498.739
1 Model_1_goa_pop_2023.dat 2034 26.9344 32.2017 26.9344 155.298 0.0990105 489.338
1 Model_1_goa_pop_2023.dat 2035 26.4325 31.6021 26.4325 152.268 0.0990105 479.544
1 Model_1_goa_pop_2023.dat 2036 25.9917 31.0746 25.9917 149.491 0.0990105 469.857
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7188 47.4661 31.454 228.025 0.0777707 648.682
1 Model_1_goa_pop_2023.dat 2025 38.3507 45.8315 29.89 221.357 0.0765033 623.304
1 Model_1_goa_pop_2023.dat 2026 36.9816 44.1952 36.9816 213.688 0.0990105 600.951
1 Model_1_goa_pop_2023.dat 2027 34.9766 41.799 34.9766 203.516 0.0990105 569.914
1 Model_1_goa_pop_2023.dat 2028 33.0582 39.5063 33.0582 193.15 0.0990105 541.038
1 Model_1_goa_pop_2023.dat 2029 31.2289 37.3205 31.2289 182.789 0.0990105 517.019
1 Model_1_goa_pop_2023.dat 2030 29.53 35.291 29.53 172.829 0.0990105 494.885
1 Model_1_goa_pop_2023.dat 2031 27.971 33.4293 27.971 163.651 0.0990105 475.507
1 Model_1_goa_pop_2023.dat 2032 26.5882 31.7785 26.5882 155.447 0.0990105 463.201
1 Model_1_goa_pop_2023.dat 2033 25.3851 30.3427 25.3851 148.324 0.0990105 452.457
1 Model_1_goa_pop_2023.dat 2034 24.394 29.1605 24.394 142.29 0.0990105 443.749
1 Model_1_goa_pop_2023.dat 2035 23.6112 28.089 23.6112 137.368 0.0989507 437.972
1 Model_1_goa_pop_2023.dat 2036 22.4386 26.7059 22.4386 133.672 0.0961478 432.722
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7187 47.4661 31.454 228.024 0.0777708 648.349
1 Model_1_goa_pop_2023.dat 2025 38.3503 45.831 29.89 221.364 0.0765041 626.001
1 Model_1_goa_pop_2023.dat 2026 36.9845 44.1987 36.9845 213.704 0.0990105 602.681
1 Model_1_goa_pop_2023.dat 2027 34.9963 41.8227 34.9963 203.564 0.0990105 571.706
1 Model_1_goa_pop_2023.dat 2028 33.1094 39.568 33.1094 193.279 0.0990105 547.823
1 Model_1_goa_pop_2023.dat 2029 31.3254 37.4365 31.3254 183.086 0.0990105 528.031
1 Model_1_goa_pop_2023.dat 2030 29.7012 35.4966 29.7012 173.464 0.0990105 514.878
1 Model_1_goa_pop_2023.dat 2031 28.2798 33.8 28.2798 164.873 0.0990105 507.277
1 Model_1_goa_pop_2023.dat 2032 27.141 32.4422 27.141 157.56 0.0990105 503.464
1 Model_1_goa_pop_2023.dat 2033 26.3218 31.4672 26.3218 151.731 0.0990105 500.66
1 Model_1_goa_pop_2023.dat 2034 25.844 30.9005 25.844 147.669 0.0990105 497.79
1 Model_1_goa_pop_2023.dat 2035 25.6587 30.6828 25.6587 145.675 0.0990105 494.673
1 Model_1_goa_pop_2023.dat 2036 25.6861 30.7175 25.6861 145.594 0.0990105 495.725
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7187 47.466 31.454 228.023 0.0777709 647.892
1 Model_1_goa_pop_2023.dat 2025 38.3492 45.8298 29.89 221.357 0.0765062 624.806
1 Model_1_goa_pop_2023.dat 2026 36.9784 44.1912 36.9784 213.684 0.0990105 600.917
1 Model_1_goa_pop_2023.dat 2027 34.9779 41.8006 34.9779 203.555 0.0990105 583.076
1 Model_1_goa_pop_2023.dat 2028 33.0947 39.5503 33.0947 193.317 0.0990105 567.701
1 Model_1_goa_pop_2023.dat 2029 31.4023 37.5293 31.4023 183.308 0.0990105 559.077
1 Model_1_goa_pop_2023.dat 2030 30.0344 35.8979 30.0344 174.189 0.0990105 556.123
1 Model_1_goa_pop_2023.dat 2031 29.0616 34.7404 29.0616 166.757 0.0990105 554.859
1 Model_1_goa_pop_2023.dat 2032 28.5217 34.1012 28.5217 161.72 0.0990105 554.034
1 Model_1_goa_pop_2023.dat 2033 28.3515 33.903 28.3515 159.566 0.0990105 550.462
1 Model_1_goa_pop_2023.dat 2034 28.4478 34.0212 28.4478 160.108 0.0990105 545.802
1 Model_1_goa_pop_2023.dat 2035 28.6573 34.272 28.6573 162.223 0.0990105 537.726
1 Model_1_goa_pop_2023.dat 2036 28.846 34.495 28.846 164.292 0.0990105 529.332
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7192 47.4666 31.454 228.037 0.0777699 652.368
1 Model_1_goa_pop_2023.dat 2025 38.3588 45.8413 29.89 221.407 0.0764867 631.353
1 Model_1_goa_pop_2023.dat 2026 37.0281 44.2511 37.0281 213.842 0.0990105 614.651
1 Model_1_goa_pop_2023.dat 2027 35.1226 41.9747 35.1226 203.914 0.0990105 589.075
1 Model_1_goa_pop_2023.dat 2028 33.3887 39.9037 33.3887 194.067 0.0990105 567.326
1 Model_1_goa_pop_2023.dat 2029 31.832 38.0451 31.832 184.683 0.0990105 548.706
1 Model_1_goa_pop_2023.dat 2030 30.4782 36.4292 30.4782 176.337 0.0990105 533.114
1 Model_1_goa_pop_2023.dat 2031 29.3079 35.0327 29.3079 169.402 0.0990105 520.453
1 Model_1_goa_pop_2023.dat 2032 28.3287 33.8642 28.3287 163.746 0.0990105 509.83
1 Model_1_goa_pop_2023.dat 2033 27.5168 32.8954 27.5168 159.008 0.0990105 499.044
1 Model_1_goa_pop_2023.dat 2034 26.8662 32.1191 26.8662 154.903 0.0990105 488.825
1 Model_1_goa_pop_2023.dat 2035 26.3406 31.4917 26.3406 151.4 0.0990105 478.367
1 Model_1_goa_pop_2023.dat 2036 25.9054 30.9717 25.9054 148.522 0.0990105 469.563
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7191 47.4665 31.454 228.035 0.07777 651.78
1 Model_1_goa_pop_2023.dat 2025 38.3574 45.8396 29.89 221.397 0.0764895 629.31
1 Model_1_goa_pop_2023.dat 2026 37.0186 44.2397 37.0186 213.796 0.0990105 607.425
1 Model_1_goa_pop_2023.dat 2027 35.0826 41.9266 35.0826 203.781 0.0990105 577.847
1 Model_1_goa_pop_2023.dat 2028 33.2684 39.759 33.2684 193.73 0.0990105 551.842
1 Model_1_goa_pop_2023.dat 2029 31.5612 37.7195 31.5612 183.92 0.0990105 528.604
1 Model_1_goa_pop_2023.dat 2030 29.9877 35.84 29.9877 174.802 0.0990105 513.445
1 Model_1_goa_pop_2023.dat 2031 28.557 34.1313 28.557 166.639 0.0990105 501.998
1 Model_1_goa_pop_2023.dat 2032 27.3324 32.6697 27.3324 159.353 0.0990105 492.699
1 Model_1_goa_pop_2023.dat 2033 26.3515 31.5002 26.3515 152.923 0.0990105 483.534
1 Model_1_goa_pop_2023.dat 2034 25.6433 30.657 25.6433 147.642 0.0990105 477.285
1 Model_1_goa_pop_2023.dat 2035 25.1718 30.0964 25.1718 143.96 0.0990105 472.157
1 Model_1_goa_pop_2023.dat 2036 24.8855 29.7561 24.8855 141.982 0.0990105 466.267
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7189 47.4662 31.454 228.028 0.0777705 649.486
1 Model_1_goa_pop_2023.dat 2025 38.3526 45.8339 29.89 221.374 0.0764993 626.96
1 Model_1_goa_pop_2023.dat 2026 36.9956 44.212 36.9956 213.736 0.0990105 604.757
1 Model_1_goa_pop_2023.dat 2027 35.025 41.8572 35.025 203.641 0.0990105 575.098
1 Model_1_goa_pop_2023.dat 2028 33.1665 39.6366 33.1665 193.435 0.0990105 547.521
1 Model_1_goa_pop_2023.dat 2029 31.4159 37.5452 31.4159 183.384 0.0990105 529.022
1 Model_1_goa_pop_2023.dat 2030 29.8122 35.6297 29.8122 173.964 0.0990105 518.84
1 Model_1_goa_pop_2023.dat 2031 28.3942 33.9368 28.3942 165.594 0.0990105 515.557
1 Model_1_goa_pop_2023.dat 2032 27.2678 32.5937 27.2678 158.446 0.0990105 515.047
1 Model_1_goa_pop_2023.dat 2033 26.5096 31.6922 26.5096 152.706 0.0990105 516.396
1 Model_1_goa_pop_2023.dat 2034 26.1657 31.2866 26.1657 148.756 0.0990105 517.353
1 Model_1_goa_pop_2023.dat 2035 26.1842 31.3136 26.1842 147.186 0.0990105 516.078
1 Model_1_goa_pop_2023.dat 2036 26.4561 31.6414 26.4561 148.194 0.0990105 509.838
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7188 47.4662 31.454 228.026 0.0777706 649.037
1 Model_1_goa_pop_2023.dat 2025 38.3515 45.8325 29.89 221.365 0.0765015 624.977
1 Model_1_goa_pop_2023.dat 2026 36.9878 44.2027 36.9878 213.707 0.0990105 602.021
1 Model_1_goa_pop_2023.dat 2027 34.9971 41.8237 34.9971 203.566 0.0990105 571.26
1 Model_1_goa_pop_2023.dat 2028 33.1006 39.5574 33.1006 193.274 0.0990105 547.435
1 Model_1_goa_pop_2023.dat 2029 31.3044 37.4112 31.3044 183.078 0.0990105 533.666
1 Model_1_goa_pop_2023.dat 2030 29.683 35.4748 29.683 173.461 0.0990105 526.669
1 Model_1_goa_pop_2023.dat 2031 28.3173 33.8454 28.3173 164.915 0.0990105 521.796
1 Model_1_goa_pop_2023.dat 2032 27.3225 32.6609 27.3225 157.827 0.0990105 522.209
1 Model_1_goa_pop_2023.dat 2033 26.7348 31.9641 26.7348 152.655 0.0990105 524.994
1 Model_1_goa_pop_2023.dat 2034 26.5457 31.7435 26.5457 149.904 0.0990105 526.107
1 Model_1_goa_pop_2023.dat 2035 26.6716 31.898 26.6716 149.875 0.0990105 527.305
1 Model_1_goa_pop_2023.dat 2036 27.0048 32.298 27.0048 152.06 0.0990105 525.393
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7188 47.4662 31.454 228.028 0.0777705 649.373
1 Model_1_goa_pop_2023.dat 2025 38.3525 45.8337 29.89 221.377 0.0764995 628.137
1 Model_1_goa_pop_2023.dat 2026 36.9974 44.2142 36.9974 213.753 0.0990105 608.322
1 Model_1_goa_pop_2023.dat 2027 35.0401 41.8754 35.0401 203.696 0.0990105 580.6
1 Model_1_goa_pop_2023.dat 2028 33.221 39.7022 33.221 193.579 0.0990105 554.348
1 Model_1_goa_pop_2023.dat 2029 31.5433 37.6984 31.5433 183.689 0.0990105 527.642
1 Model_1_goa_pop_2023.dat 2030 30.0222 35.8819 30.0222 174.547 0.0990105 511.319
1 Model_1_goa_pop_2023.dat 2031 28.628 34.2171 28.628 166.533 0.0990105 496.601
1 Model_1_goa_pop_2023.dat 2032 27.3869 32.735 27.3869 159.628 0.0990105 484.239
1 Model_1_goa_pop_2023.dat 2033 26.3203 31.4619 26.3203 153.547 0.0990105 475.936
1 Model_1_goa_pop_2023.dat 2034 25.4703 30.4481 25.4703 148.025 0.0990105 467.694
1 Model_1_goa_pop_2023.dat 2035 24.8381 29.6949 24.8381 143.238 0.0990105 458.885
1 Model_1_goa_pop_2023.dat 2036 24.4048 29.179 24.4048 139.686 0.0990105 451.544
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7189 47.4663 31.454 228.029 0.0777705 649.67
1 Model_1_goa_pop_2023.dat 2025 38.3533 45.8346 29.89 221.384 0.076498 629.429
1 Model_1_goa_pop_2023.dat 2026 37.0028 44.2206 37.0028 213.779 0.0990105 612.44
1 Model_1_goa_pop_2023.dat 2027 35.0634 41.9035 35.0634 203.776 0.0990105 588.277
1 Model_1_goa_pop_2023.dat 2028 33.2936 39.7895 33.2936 193.79 0.0990105 566.12
1 Model_1_goa_pop_2023.dat 2029 31.7162 37.9063 31.7162 184.2 0.0990105 549.726
1 Model_1_goa_pop_2023.dat 2030 30.3673 36.2967 30.3673 175.626 0.0990105 535.591
1 Model_1_goa_pop_2023.dat 2031 29.2327 34.9433 29.2327 168.591 0.0990105 521.299
1 Model_1_goa_pop_2023.dat 2032 28.3132 33.8466 28.3132 163.15 0.0990105 508.58
1 Model_1_goa_pop_2023.dat 2033 27.5596 32.9477 27.5596 158.922 0.0990105 494.842
1 Model_1_goa_pop_2023.dat 2034 26.929 32.1948 26.929 155.335 0.0990105 480.195
1 Model_1_goa_pop_2023.dat 2035 26.3548 31.5082 26.3548 152.078 0.0990105 475.314
1 Model_1_goa_pop_2023.dat 2036 25.8066 30.8519 25.8066 149.021 0.0990105 470.924
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7188 47.4662 31.454 228.028 0.0777705 649.385
1 Model_1_goa_pop_2023.dat 2025 38.3523 45.8335 29.89 221.371 0.0764999 626.034
1 Model_1_goa_pop_2023.dat 2026 36.9928 44.2086 36.9928 213.723 0.0990105 603.08
1 Model_1_goa_pop_2023.dat 2027 35.0127 41.8424 35.0127 203.604 0.0990105 572.409
1 Model_1_goa_pop_2023.dat 2028 33.133 39.5963 33.133 193.36 0.0990105 549.25
1 Model_1_goa_pop_2023.dat 2029 31.3559 37.473 31.3559 183.226 0.0990105 528.181
1 Model_1_goa_pop_2023.dat 2030 29.7393 35.5423 29.7393 173.664 0.0990105 511.986
1 Model_1_goa_pop_2023.dat 2031 28.3164 33.8438 28.3164 165.078 0.0990105 499.588
1 Model_1_goa_pop_2023.dat 2032 27.1412 32.442 27.1412 157.649 0.0990105 488.365
1 Model_1_goa_pop_2023.dat 2033 26.2147 31.338 26.2147 151.542 0.0990105 479.314
1 Model_1_goa_pop_2023.dat 2034 25.5296 30.5221 25.5296 146.94 0.0990105 472.063
1 Model_1_goa_pop_2023.dat 2035 25.0368 29.9352 25.0368 143.896 0.0990105 463.445
1 Model_1_goa_pop_2023.dat 2036 24.6905 29.5221 24.6905 142.003 0.0990105 454.069
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7191 47.4666 31.454 228.036 0.07777 652.07
1 Model_1_goa_pop_2023.dat 2025 38.3583 45.8406 29.89 221.407 0.0764878 631.798
1 Model_1_goa_pop_2023.dat 2026 37.0266 44.2494 37.0266 213.841 0.0990105 614.851
1 Model_1_goa_pop_2023.dat 2027 35.1222 41.9742 35.1222 203.916 0.0990105 590.165
1 Model_1_goa_pop_2023.dat 2028 33.394 39.9102 33.394 194.086 0.0990105 571.447
1 Model_1_goa_pop_2023.dat 2029 31.8558 38.0738 31.8558 184.758 0.0990105 557.467
1 Model_1_goa_pop_2023.dat 2030 30.5524 36.5185 30.5524 176.552 0.0990105 545.79
1 Model_1_goa_pop_2023.dat 2031 29.4896 35.2511 29.4896 169.949 0.0990105 545.299
1 Model_1_goa_pop_2023.dat 2032 28.7011 34.3118 28.7011 164.94 0.0990105 545.383
1 Model_1_goa_pop_2023.dat 2033 28.1982 33.714 28.1982 161.346 0.0990105 546.584
1 Model_1_goa_pop_2023.dat 2034 28.0006 33.481 28.0006 159.073 0.0990105 545.392
1 Model_1_goa_pop_2023.dat 2035 28.0637 33.5592 28.0637 158.252 0.0990105 550.113
1 Model_1_goa_pop_2023.dat 2036 28.313 33.8587 28.313 158.865 0.0990105 552.6
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.719 47.4664 31.454 228.031 0.0777703 650.496
1 Model_1_goa_pop_2023.dat 2025 38.355 45.8367 29.89 221.391 0.0764945 630.21
1 Model_1_goa_pop_2023.dat 2026 37.0106 44.2301 37.0106 213.79 0.0990105 610.349
1 Model_1_goa_pop_2023.dat 2027 35.0768 41.9196 35.0768 203.781 0.0990105 581.209
1 Model_1_goa_pop_2023.dat 2028 33.2886 39.7834 33.2886 193.762 0.0990105 556.88
1 Model_1_goa_pop_2023.dat 2029 31.6372 37.8111 31.6372 184.049 0.0990105 535.363
1 Model_1_goa_pop_2023.dat 2030 30.1439 36.0278 30.1439 175.156 0.0990105 518.104
1 Model_1_goa_pop_2023.dat 2031 28.8016 34.4251 28.8016 167.437 0.0990105 505.773
1 Model_1_goa_pop_2023.dat 2032 27.6475 33.0474 27.6475 160.839 0.0990105 509.474
1 Model_1_goa_pop_2023.dat 2033 26.721 31.9426 26.721 155.152 0.0990105 518.163
1 Model_1_goa_pop_2023.dat 2034 26.1344 31.2451 26.1344 150.483 0.0990105 531.514
1 Model_1_goa_pop_2023.dat 2035 25.9903 31.078 25.9903 147.465 0.0990105 547.031
1 Model_1_goa_pop_2023.dat 2036 26.3457 31.509 26.3457 146.83 0.0990105 559.386
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7193 47.4668 31.454 228.041 0.0777697 653.587
1 Model_1_goa_pop_2023.dat 2025 38.3616 45.8446 29.89 221.426 0.076481 634.787
1 Model_1_goa_pop_2023.dat 2026 37.0449 44.2714 37.0449 213.896 0.0990105 618.689
1 Model_1_goa_pop_2023.dat 2027 35.1757 42.0386 35.1757 204.047 0.0990105 593.061
1 Model_1_goa_pop_2023.dat 2028 33.5007 40.0385 33.5007 194.371 0.0990105 575.059
1 Model_1_goa_pop_2023.dat 2029 32.0179 38.2684 32.0179 185.302 0.0990105 560.29
1 Model_1_goa_pop_2023.dat 2030 30.7555 36.7619 30.7555 177.472 0.0990105 550.084
1 Model_1_goa_pop_2023.dat 2031 29.7116 35.5167 29.7116 171.24 0.0990105 541.665
1 Model_1_goa_pop_2023.dat 2032 28.9122 34.5639 28.9122 166.382 0.0990105 533.119
1 Model_1_goa_pop_2023.dat 2033 28.3326 33.8734 28.3326 162.495 0.0990105 525.812
1 Model_1_goa_pop_2023.dat 2034 27.9396 33.4056 27.9396 159.465 0.0990105 520.792
1 Model_1_goa_pop_2023.dat 2035 27.6681 33.0818 27.6681 157.476 0.0990105 516.818
1 Model_1_goa_pop_2023.dat 2036 27.4782 32.8544 27.4782 156.392 0.0990105 510.646
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.719 47.4664 31.454 228.031 0.0777703 650.486
1 Model_1_goa_pop_2023.dat 2025 38.355 45.8367 29.89 221.392 0.0764945 630.262
1 Model_1_goa_pop_2023.dat 2026 37.0115 44.2311 37.0115 213.816 0.0990105 618.242
1 Model_1_goa_pop_2023.dat 2027 35.0955 41.9421 35.0955 203.917 0.0990105 608.337
1 Model_1_goa_pop_2023.dat 2028 33.4089 39.9282 33.4089 194.201 0.0990105 602.493
1 Model_1_goa_pop_2023.dat 2029 32.0622 38.3225 32.0622 185.258 0.0990105 609.206
1 Model_1_goa_pop_2023.dat 2030 31.1924 37.2888 31.1924 178.05 0.0990105 619.05
1 Model_1_goa_pop_2023.dat 2031 30.8554 36.8934 30.8554 173.621 0.0990105 628.742
1 Model_1_goa_pop_2023.dat 2032 31.0564 37.1409 31.0564 172.639 0.0990105 636.252
1 Model_1_goa_pop_2023.dat 2033 31.6715 37.8816 31.6715 175.13 0.0990105 638.932
1 Model_1_goa_pop_2023.dat 2034 32.5185 38.8962 32.5185 180.178 0.0990105 635.149
1 Model_1_goa_pop_2023.dat 2035 33.3643 39.9053 33.3643 186.169 0.0990105 631.547
1 Model_1_goa_pop_2023.dat 2036 34.0157 40.6781 34.0157 191.317 0.0990105 623.111
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7188 47.4662 31.454 228.026 0.0777707 648.856
1 Model_1_goa_pop_2023.dat 2025 38.351 45.8319 29.89 221.358 0.0765026 623.071
1 Model_1_goa_pop_2023.dat 2026 36.9824 44.1961 36.9824 213.686 0.0990105 600.134
1 Model_1_goa_pop_2023.dat 2027 34.9758 41.798 34.9758 203.514 0.0990105 569.992
1 Model_1_goa_pop_2023.dat 2028 33.0518 39.4987 33.0518 193.146 0.0990105 542.595
1 Model_1_goa_pop_2023.dat 2029 31.2195 37.3092 31.2195 182.786 0.0990105 520.434
1 Model_1_goa_pop_2023.dat 2030 29.5343 35.2963 29.5343 172.85 0.0990105 502.56
1 Model_1_goa_pop_2023.dat 2031 28.0245 33.4937 28.0245 163.762 0.0990105 490.367
1 Model_1_goa_pop_2023.dat 2032 26.7494 31.9725 26.7494 155.799 0.0990105 478.619
1 Model_1_goa_pop_2023.dat 2033 25.7288 30.7559 25.7288 149.265 0.0990105 478.422
1 Model_1_goa_pop_2023.dat 2034 24.9899 29.8762 24.9899 144.323 0.0990105 478.549
1 Model_1_goa_pop_2023.dat 2035 24.5425 29.3449 24.5425 141.055 0.0990105 486.555
1 Model_1_goa_pop_2023.dat 2036 24.4076 29.1869 24.4076 139.404 0.0990105 495.86
1 Model_1_goa_pop_2023.dat 2023 40.916 48.8962 30.3807 234.352 0.0727775 670.712
1 Model_1_goa_pop_2023.dat 2024 39.7191 47.4665 31.454 228.035 0.07777 651.742
1 Model_1_goa_pop_2023.dat 2025 38.3579 45.8402 29.89 221.414 0.0764885 634.813
1 Model_1_goa_pop_2023.dat 2026 37.0308 44.2543 37.0308 213.877 0.0990105 621.908
1 Model_1_goa_pop_2023.dat 2027 35.1563 42.0153 35.1563 204.043 0.0990105 604.957
1 Model_1_goa_pop_2023.dat 2028 33.5184 40.0598 33.5184 194.427 0.0990105 589.886
1 Model_1_goa_pop_2023.dat 2029 32.1608 38.4406 32.1608 185.552 0.0990105 575.827
1 Model_1_goa_pop_2023.dat 2030 31.1178 37.1979 31.1178 178.199 0.0990105 561.959
1 Model_1_goa_pop_2023.dat 2031 30.3287 36.2583 30.3287 172.938 0.0990105 546.165
1 Model_1_goa_pop_2023.dat 2032 29.7154 35.5272 29.7154 169.623 0.0990105 530.207
